# ----------------------------------------
# Vista de Usuarios
# Vuelos por agencia sin DELFOS
# 20201029-20201029
# ----------------------------------------

Página,Número de visitas a páginas,Número de páginas vistas únicas,Promedio de tiempo en la página,Entradas,Porcentaje de rebote,Porcentaje de salidas,Valor de página
/es/delfos/hoteles/resultados/1441/0/buzios-brasil/13-12-2021/18-12-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/04-01-2021/11-01-2021?h1=2-11,12,13",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/05-02-2021/12-02-2021?h1=1-8,1,1,00:25:33,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/05-02-2021/12-02-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/08-01-2021/15-01-2021?h1=2,1,1,00:00:58,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/11-02-2021/18-02-2021?h1=1-8,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/15-04-2021/22-04-2021?h1=1-8,1,1,00:01:21,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/17-05-2021/27-05-2021?h1=3-10,1,1,00:03:17,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/18-04-2021/24-04-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1670/0/cayo-coco-cuba/10-07-2021/18-07-2021?h1=2&h2=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1670/0/cayo-coco-cuba/10-07-2021/18-07-2021?h1=4,1,1,00:01:01,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/2466/0/dubai-emiratos-arabes-unidos/07-01-2021/13-01-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/2577/0/el-calafate-argentina/13-03-2021/15-03-2021?h1=2,1,1,00:19:13,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/2856/0/florianopolis-brasil/15-03-2021/22-03-2021?h1=2,1,1,00:02:03,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/3534/0/la-habana-cuba/08-07-2021/10-07-2021?h1=4,1,1,00:00:22,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/3534/0/la-habana-cuba/18-09-2021/20-09-2021?h1=2,1,1,00:02:14,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/3800/0/iguazu-argentina/04-04-2021/08-04-2021?h1=2,1,1,00:00:00,1,"100,00 %","100,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/4784/0/la-romana-republica-dominicana/05-06-2021/12-06-2021?h1=2-8,8&h2=2-9,10",1,1,00:28:46,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/5323/0/maceio-brasil/22-03-2021/29-03-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/5527/0/mar-del-plata-argentina/01-02-2021/08-02-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/6945/0/panama-city-panama/07-04-2021/09-04-2021?h1=3,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/05-05-2021/12-05-2021?h1=2,1,1,00:03:16,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/11-01-2021/16-01-2021?h1=2,1,1,00:22:35,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/17-05-2021/22-05-2021?h1=3-10,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/25-05-2021/08-06-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/08-03-2021/15-03-2021?h1=2,1,1,00:11:47,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/20-05-2021/28-05-2021?h1=2,1,1,00:00:51,1,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/20-05-2021/28-05-2021?h1=2-17,14",1,1,00:01:04,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/20-05-2021/28-05-2021?h1=2-17,4",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/20-05-2021/28-05-2021?h1=3,1,1,00:01:01,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/31-03-2021/07-04-2021?h1=2,1,1,00:00:36,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7753/0/rio-de-janeiro-brasil/02-11-2021/10-11-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7753/0/rio-de-janeiro-brasil/29-12-2020/02-01-2021?h1=3,1,1,00:01:26,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8066/0/salta-argentina/07-05-2021/09-05-2021?h1=2,1,1,00:00:59,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8066/0/salta-argentina/10-05-2021/12-05-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8066/0/salta-argentina/22-02-2021/04-03-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8066/0/salta-argentina/22-02-2021/24-02-2021?h1=1-11&h2=1-8,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/8066/0/salta-argentina/22-02-2021/24-02-2021?h1=2-11,8",1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/8066/0/salta-argentina/22-02-2021/28-02-2021?h1=2-11,8",1,1,00:04:24,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8070/0/salvador-brasil/06-01-2021/07-01-2021?h1=2,1,1,00:00:31,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8070/0/salvador-brasil/06-01-2021/07-01-2021?h1=3,1,1,00:00:35,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8070/0/salvador-brasil/29-12-2020/01-01-2021?h1=3,1,1,00:00:21,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/01-02-2021/03-02-2021?h1=2,1,1,00:02:07,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/11-01-2021/15-01-2021?h1=2-4,6",1,1,00:00:28,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/11-01-2021/15-01-2021?h1=2-4,7",1,1,00:00:16,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/17-04-2021/24-04-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/17-04-2022/24-04-2022?h1=2,1,1,00:00:23,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/31-01-2021/04-02-2021?h1=3,1,1,00:18:05,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/03-02-2021/05-02-2021?h1=2,1,1,00:02:59,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/9622/0/ushuaia-argentina/01-02-2021/04-02-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/hoteles/resultados/9622/0/ushuaia-argentina/06-03-2021/11-03-2021?h1=2,1,1,00:02:22,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/9622/0/ushuaia-argentina/06-03-2022/11-03-2022?h1=2,1,1,00:00:45,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/9698/0/varadero-cuba/15-02-2021/19-02-2021?h1=2,1,1,00:01:16,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/9698/0/varadero-cuba/20-09-2021/29-09-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/productos/detalle/32807/bariloche-clasico?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/productos/detalle/43568/salta-cachi-y-cafayate-en-auto,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/productos/detalle/796/calafate-clasico?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/delfos/vuelos/resultados/BUE/CUN/18-11-2020/25-11-2020?adultos=1,1,1,00:25:52,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/BUE/IGR/06-05-2021/10-05-2021?adultos=2,1,1,00:06:40,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/BUE/MIA/01-02-2021/09-02-2021?adultos=1,1,1,00:00:04,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/COR/BRC/01-02-2021/06-02-2021?adultos=1&includeBaggage=true,1,1,00:01:10,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/18-11-2020/?adultos=1,1,1,00:03:16,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/18-11-2020/18-08-2021?adultos=1,1,1,00:01:37,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/20-11-2020/?adultos=1,1,1,00:00:42,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/20-11-2020/15-08-2021?adultos=1&includeBaggage=false&ff-dsd-org=18-11-2020&ff-hst-org=18-08-2021&ff-imp-org=54196.5410324&ff-imp-sel=35545.3212868,1,1,00:07:04,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/20-11-2020/28-11-2020?adultos=1,1,1,00:00:55,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/vuelos/resultados/EZE/LIM/20-11-2020/30-11-2020?adultos=1&includeBaggage=false&ff-dsd-org=20-11-2020&ff-hst-org=28-11-2020&ff-imp-org=38928.806358&ff-imp-sel=37749.5688908,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
,232,151,00:03:18,15,"23,08 %","23,71 %","0,00 US$"

Índice de día,Número de visitas a páginas
29/10/20,232
,232
