,es,delfos,productos,detalle,32970,bariloche-san-martin-de-los-andes,tipo,productos,6,4,00:02:33,0,"0,00 %","33,33 %","0,00 US$"
,es,delfos,productos,detalle,32974,calafate-ushuaia,tipo,productos,6,5,00:14:45,0,"0,00 %","50,00 %","0,00 US$"
",es,guelcom,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,16-08-2021,24-08-2021,h1,2-4,8",6,4,00:08:35,2,"50,00 %","16,67 %","0,00 US$"
,es,guelcom,hoteles,resultados,8100,0,san-carlos-de-bariloche-argentina,21-02-2021,01-03-2021,h1,2,6,1,00:00:15,0,"0,00 %","16,67 %","0,00 US$"
,es,himalayaviajessalta,hoteles,resultados,9486,0,tulum-mexico,21-04-2021,29-04-2021,h1,2,6,2,00:04:27,0,"0,00 %","16,67 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,13-03-2021,17-03-2021,h1,2,6,1,00:04:08,0,"0,00 %","0,00 %","0,00 US$"
,es,mondeviajes,hoteles,resultados,6792,0,orlando-estados-unidos,11-07-2021,15-07-2021,h1,2-4,6,1,00:00:12,1,"0,00 %","0,00 %","0,00 US$"
,es,newbiztravel,hoteles,resultados,7493,0,punta-cana-republica-dominicana,01-12-2021,13-12-2021,h1,3,6,2,00:01:15,1,"0,00 %","16,67 %","0,00 US$"
,es,palusviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-04-2021,22-04-2021,h1,3,6,2,00:04:47,2,"50,00 %","33,33 %","0,00 US$"
,es,patagoniasouthboundsa,hoteles,resultados,1078,0,holbox-mexico,01-02-2021,04-02-2021,h1,2,6,2,00:01:00,0,"0,00 %","0,00 %","0,00 US$"
,es,planettravel,hoteles,resultados,7493,0,punta-cana-republica-dominicana,06-02-2021,14-02-2021,h1,2-17,6,1,00:00:37,1,"0,00 %","16,67 %","0,00 US$"
,es,quinterosviajes,hoteles,resultados,7493,0,punta-cana-republica-dominicana,10-02-2021,17-02-2021,h1,2,6,1,00:01:31,1,"0,00 %","0,00 %","0,00 US$"
,es,siddarthaviajes,hoteles,resultados,2856,0,florianopolis-brasil,10-02-2021,19-02-2021,h1,2,6,1,00:05:38,0,"0,00 %","0,00 %","0,00 US$"
